customer_id,experiment_group,aov,orders,tenure_months,customer_type,region,discount_pct,converted
C018838,Treatment,937.08,1,17,SMB,South,13.3,0
C018839,Control,2289.18,10,38,Consumer,South,5.8,1
C018840,Treatment,1896.87,9,22,Consumer,West,12.4,0
C018841,Treatment,1406.39,8,23,Consumer,South,19.2,0
C018842,Control,5204.89,7,30,Consumer,East,13.6,0
C018843,Control,2993.79,6,21,Enterprise,South,11.9,0
C018844,Control,2251.89,5,6,SMB,North,7.3,0
C018845,Control,1529.26,13,66,SMB,West,13.1,0
C018846,Control,2667.36,3,6,Enterprise,West,2.3,0
C018847,Treatment,1320.57,1,11,Enterprise,West,9.8,0
C018848,Treatment,1023.51,1,10,Consumer,South,4.7,0
C018849,Treatment,2291.92,3,2,Enterprise,West,6.4,0
C018850,Control,1254.38,5,37,Consumer,East,12.4,0
C018851,Control,1309.65,3,6,SMB,East,0.0,0
C018852,Control,1854.21,5,6,SMB,North,2.8,0
C018853,Treatment,1706.39,5,26,Consumer,North,6.0,0
C018854,Treatment,973.22,8,29,Consumer,North,0.0,0
C018855,Treatment,1152.85,1,7,Consumer,East,9.6,0
C018856,Control,1936.06,5,11,Consumer,West,6.4,0
C018857,Treatment,2255.43,5,25,SMB,East,12.1,1
C018858,Treatment,3677.45,2,17,Consumer,North,10.1,1
C018859,Control,1695.23,3,14,Consumer,West,7.8,0
C018860,Treatment,3627.46,1,6,SMB,North,5.3,0
C018861,Treatment,885.72,8,23,Consumer,West,14.3,0
C018862,Control,2396.79,9,37,SMB,South,11.6,0
C018863,Treatment,1139.34,14,48,Consumer,East,14.2,0
C018864,Treatment,2297.56,3,36,Enterprise,North,8.1,0
C018865,Treatment,5499.2,6,9,Enterprise,South,6.8,0
C018866,Control,966.19,1,13,SMB,South,6.6,0
C018867,Control,2202.18,4,14,Consumer,South,17.2,0
C018868,Treatment,2102.43,15,31,Consumer,North,17.5,0
C018869,Control,2530.55,5,39,Consumer,South,10.2,0
C018870,Control,1614.85,3,8,SMB,North,2.4,0
C018871,Control,3035.52,6,37,Consumer,West,10.0,0
C018872,Control,1590.71,2,11,Consumer,South,10.5,0
C018873,Treatment,2110.06,2,18,Consumer,South,13.4,1
C018874,Treatment,932.08,3,45,Consumer,South,3.8,0
C018875,Control,1033.59,4,7,SMB,West,10.9,1
C018876,Treatment,1392.44,8,31,Consumer,North,24.3,0
C018877,Control,1661.52,1,12,Consumer,East,3.4,0
C018878,Control,847.17,10,22,Consumer,West,12.2,0
C018879,Control,718.44,6,14,Consumer,South,12.3,0
C018880,Control,1351.83,3,5,Consumer,North,3.9,0
C018881,Control,1060.55,8,22,Consumer,South,12.3,0
C018882,Treatment,2005.32,5,10,SMB,West,8.9,0
C018883,Control,1446.57,2,5,SMB,North,12.0,0
C018884,Treatment,1678.88,3,3,Consumer,North,8.2,0
C018885,Control,784.21,7,24,Consumer,West,10.5,1
C018886,Treatment,956.74,1,2,Consumer,West,10.5,0
C018887,Treatment,1938.11,3,20,SMB,South,7.9,0
C018888,Control,2594.15,1,8,SMB,North,7.9,1
C018889,Treatment,1596.78,4,24,SMB,East,8.6,0
C018890,Treatment,1717.34,2,5,SMB,West,7.3,0
C018891,Control,891.38,4,7,Consumer,South,7.5,0
C018892,Treatment,2594.73,8,17,SMB,North,2.7,0
C018893,Treatment,1952.24,6,18,Consumer,West,5.7,0
C018894,Control,1209.58,6,7,Consumer,West,1.8,1
C018895,Treatment,1308.58,3,24,Consumer,South,13.7,0
C018896,Control,1007.12,7,12,Consumer,West,11.1,1
C018897,Treatment,1651.6,8,19,SMB,East,11.2,0
C018898,Treatment,2713.61,3,28,SMB,West,6.7,0
C018899,Treatment,2314.55,1,17,Enterprise,North,4.9,0
C018900,Treatment,3715.48,4,21,SMB,South,6.9,0
C018901,Treatment,1328.74,6,17,Consumer,East,5.6,0
C018902,Control,1063.0,1,24,Consumer,South,1.2,1
C018903,Control,2700.64,2,1,Consumer,South,8.8,0
C018904,Treatment,1050.45,6,16,Consumer,East,6.0,1
C018905,Control,1049.45,14,33,Consumer,East,9.2,0
C018906,Treatment,2498.76,10,20,Enterprise,South,4.5,0
C018907,Control,3186.38,2,9,SMB,South,2.8,0
C018908,Control,2009.04,4,20,Consumer,East,8.9,0
C018909,Control,1851.92,10,24,Consumer,East,0.0,1
C018910,Treatment,2694.87,10,23,SMB,South,13.9,0
C018911,Control,2181.38,5,9,SMB,South,9.5,0
C018912,Control,1627.01,1,15,Consumer,North,6.9,0
C018913,Treatment,2092.07,9,36,Consumer,West,8.2,0
C018914,Treatment,1733.48,5,24,SMB,West,15.0,0
C018915,Treatment,969.85,1,15,Consumer,East,8.3,0
C018916,Control,2900.35,13,54,Consumer,South,9.2,0
C018917,Control,1772.47,4,25,Enterprise,North,5.7,1
C018918,Treatment,1590.71,12,17,Consumer,South,15.3,0
C018919,Control,1133.93,1,15,Consumer,South,10.7,0
C018920,Control,978.41,1,8,Consumer,South,14.8,0
C018921,Treatment,2111.75,5,13,Consumer,South,0.0,0
C018922,Control,2499.09,12,30,SMB,North,3.9,0
C018923,Treatment,2565.9,7,23,Consumer,West,9.1,0
C018924,Control,1430.05,5,27,Consumer,South,12.5,1
C018925,Control,1558.17,1,10,Consumer,West,13.7,0
C018926,Control,1364.67,2,24,SMB,East,9.0,0
C018927,Treatment,1637.29,3,15,Consumer,West,5.1,0
C018928,Treatment,919.65,1,7,Consumer,South,5.2,0
C018929,Treatment,1277.16,9,36,Consumer,North,15.1,0
C018930,Control,1648.23,6,23,Consumer,East,11.5,0
C018931,Treatment,870.1,7,26,Consumer,South,13.5,0
C018932,Treatment,2101.95,1,4,Consumer,North,17.6,0
C018933,Treatment,1873.73,3,8,SMB,East,0.0,0
C018934,Treatment,2017.12,6,8,Enterprise,North,4.4,0
C018935,Treatment,2196.58,1,10,SMB,North,3.4,1
C018936,Treatment,3121.07,6,35,SMB,West,0.0,1
C018937,Control,3160.03,2,8,Consumer,South,11.1,0
C018938,Treatment,1648.91,5,22,Enterprise,South,3.7,1
C018939,Control,1575.45,10,21,SMB,North,5.9,0
C018940,Treatment,2997.34,1,10,SMB,West,8.8,0
C018941,Control,1533.63,1,37,Consumer,West,8.9,0
C018942,Control,2355.24,8,16,SMB,South,15.8,0
C018943,Control,1029.38,3,31,SMB,South,10.9,0
C018944,Treatment,1707.61,2,14,Consumer,East,0.0,1
C018945,Control,1356.42,5,11,Consumer,North,5.8,0
C018946,Treatment,1491.27,6,4,Consumer,South,5.2,0
C018947,Treatment,2335.58,3,19,SMB,South,17.6,1
C018948,Control,2025.63,8,40,Enterprise,South,15.5,0
C018949,Treatment,1067.6,3,24,Consumer,East,8.5,1
C018950,Treatment,3120.03,6,24,Consumer,South,5.5,0
C018951,Treatment,1652.55,12,32,Consumer,South,10.9,0
C018952,Control,4973.83,4,23,SMB,South,11.2,0
C018953,Treatment,2408.02,1,8,Consumer,South,8.4,0
C018954,Control,1953.76,4,14,SMB,West,0.0,0
C018955,Treatment,1790.89,8,24,Consumer,South,6.8,0
C018956,Treatment,1870.15,11,36,Consumer,South,6.4,0
C018957,Control,1375.43,4,17,Consumer,South,5.8,1
C018958,Control,1423.17,12,28,Consumer,West,1.2,0
C018959,Treatment,5862.12,5,10,Enterprise,East,12.8,0
C018960,Control,1882.41,12,51,Consumer,North,8.9,0
C018961,Control,3421.05,6,24,SMB,North,5.7,0
C018962,Control,2457.54,1,22,Enterprise,South,2.8,0
C018963,Treatment,1071.14,4,23,SMB,West,5.7,0
C018964,Control,2837.57,12,69,Enterprise,North,10.2,1
C018965,Control,1338.81,2,8,Consumer,South,14.1,0
C018966,Treatment,1542.8,1,7,SMB,East,14.3,0
C018967,Treatment,1837.84,1,14,Consumer,South,4.8,0
C018968,Treatment,1413.73,5,6,SMB,East,20.3,0
C018969,Treatment,858.98,1,3,SMB,South,19.4,0
C018970,Control,2636.05,14,28,SMB,East,3.0,0
C018971,Control,1398.75,3,24,Consumer,West,4.0,1
C018972,Control,1917.53,8,34,SMB,West,8.2,0
C018973,Control,1648.85,1,4,SMB,East,14.1,1
C018974,Control,2483.39,5,34,Consumer,South,15.1,0
C018975,Treatment,1823.0,7,16,Consumer,East,11.0,0
C018976,Control,1535.67,4,24,Consumer,West,12.3,1
C018977,Control,3820.27,6,35,SMB,South,9.5,0
C018978,Treatment,2405.36,10,30,Consumer,South,10.8,0
C018979,Control,1144.69,13,31,Consumer,North,11.0,1
C018980,Treatment,2098.48,5,24,Enterprise,East,6.2,0
C018981,Control,1571.78,2,33,Consumer,South,19.0,0
C018982,Treatment,3943.72,2,8,SMB,North,14.1,0
C018983,Control,1898.84,2,5,SMB,South,12.9,0
C018984,Control,764.28,2,4,Consumer,West,7.9,0
C018985,Treatment,2734.27,10,35,Consumer,North,6.3,1
C018986,Control,1096.24,5,4,Consumer,South,1.6,0
C018987,Control,3927.84,4,24,Consumer,West,7.7,0
C018988,Control,1424.74,3,5,Consumer,West,10.1,0
C018989,Treatment,859.34,9,33,Consumer,South,3.5,0
C018990,Control,1185.59,8,5,Consumer,North,7.2,0
C018991,Treatment,2274.47,5,3,Enterprise,South,7.3,1
C018992,Treatment,1266.05,1,5,Consumer,South,12.4,0
C018993,Treatment,2036.93,1,4,Consumer,South,12.1,0
C018994,Treatment,1656.69,2,10,Consumer,East,5.4,0
C018995,Control,2464.82,6,24,Consumer,West,7.4,1
C018996,Treatment,2349.85,10,48,Consumer,East,6.8,0
C018997,Control,1548.97,1,8,Consumer,West,4.4,0
C018998,Control,762.68,1,11,Consumer,East,6.7,0
C018999,Treatment,2294.39,13,42,Consumer,South,10.0,0
C019000,Treatment,2044.37,1,17,Consumer,North,2.0,1
C019001,Control,2106.98,14,44,Consumer,West,11.2,1
C019002,Treatment,2127.46,3,7,SMB,East,4.7,0
C019003,Treatment,853.59,2,14,Consumer,South,2.6,0
C019004,Control,1592.43,3,6,Consumer,South,6.0,0
C019005,Treatment,1144.17,7,14,Consumer,East,8.2,0
C019006,Treatment,2553.46,5,15,SMB,North,11.0,0
C019007,Treatment,2346.14,3,18,Consumer,West,6.1,0
C019008,Treatment,2574.58,6,29,Consumer,South,11.0,1
C019009,Control,1494.66,9,40,Consumer,East,9.8,0
C019010,Treatment,1362.8,4,6,SMB,South,14.2,0
C019011,Control,1661.47,1,22,Consumer,South,7.9,0
C019012,Treatment,1615.78,6,31,Consumer,West,6.4,0
C019013,Treatment,2949.84,4,14,SMB,South,20.9,1
C019014,Treatment,2018.84,3,6,Consumer,North,13.4,0
C019015,Control,2284.78,6,31,Consumer,North,5.5,0
C019016,Control,1532.85,4,11,SMB,North,13.4,1
C019017,Treatment,2914.26,4,42,Consumer,South,18.1,0
C019018,Control,1521.7,1,4,Consumer,North,9.8,0
C019019,Control,1176.14,11,24,SMB,South,9.7,0
C019020,Control,1119.71,10,45,Consumer,East,5.8,1
C019021,Treatment,808.75,3,8,Consumer,West,14.1,0
C019022,Control,1315.16,1,26,Consumer,South,11.1,0
C019023,Treatment,3252.6,1,6,Enterprise,West,1.9,0
C019024,Treatment,3188.54,5,11,SMB,West,8.3,0
C019025,Treatment,1236.5,8,14,Consumer,East,8.6,0
C019026,Treatment,1437.43,3,21,Consumer,East,7.7,0
C019027,Control,1376.13,8,27,Consumer,South,7.9,0
C019028,Control,2630.27,7,9,Enterprise,North,1.3,0
C019029,Control,1935.36,12,57,SMB,West,18.5,0
C019030,Treatment,1970.45,6,5,SMB,West,8.0,0
C019031,Treatment,5225.12,6,30,Enterprise,South,15.9,0
C019032,Treatment,1329.23,4,9,Consumer,North,6.9,0
C019033,Treatment,1712.15,16,44,Consumer,North,2.5,1
C019034,Treatment,2566.07,5,9,Enterprise,South,9.3,0
C019035,Treatment,1428.64,2,3,SMB,West,13.3,0
C019036,Treatment,2052.98,6,32,Consumer,North,5.9,0
C019037,Control,1910.11,8,16,Consumer,East,14.2,0
C019038,Control,1127.1,12,44,Consumer,West,6.7,0
C019039,Treatment,1340.87,7,20,SMB,South,3.6,0
C019040,Treatment,1030.44,5,14,Consumer,East,10.4,0
C019041,Treatment,2469.32,13,44,Consumer,South,15.3,0
C019042,Control,3224.82,3,21,Enterprise,North,18.3,0
C019043,Treatment,3429.99,2,15,Consumer,South,2.7,1
C019044,Control,3312.49,2,15,Enterprise,North,5.9,0
C019045,Control,1456.85,9,30,Consumer,East,6.4,0
C019046,Treatment,977.78,1,10,Consumer,South,6.9,0
C019047,Treatment,3403.98,9,49,Enterprise,West,9.8,0
C019048,Control,2285.94,4,12,Enterprise,East,19.1,0
C019049,Control,1972.18,1,7,Enterprise,West,19.2,1
C019050,Treatment,1445.73,4,6,SMB,East,21.1,0
C019051,Control,1707.53,5,28,Consumer,East,13.6,0
C019052,Control,2060.03,13,39,Consumer,South,8.6,0
C019053,Treatment,3554.47,11,26,Consumer,South,3.6,1
C019054,Treatment,1326.47,12,29,Consumer,East,0.0,0
C019055,Control,3007.76,4,27,Enterprise,East,13.4,0
C019056,Treatment,1263.16,4,19,Consumer,East,9.4,0
C019057,Treatment,1317.54,8,18,Consumer,North,17.4,0
C019058,Control,1850.26,8,8,SMB,North,8.0,0
C019059,Control,3002.81,4,36,Consumer,North,15.4,0
C019060,Control,2798.77,13,50,Consumer,North,14.1,0
C019061,Control,1487.57,4,12,Enterprise,West,0.0,0
C019062,Treatment,1636.95,4,6,Consumer,South,10.3,0
C019063,Control,784.28,2,19,Consumer,South,8.4,0
C019064,Treatment,1481.12,5,25,Consumer,North,3.0,0
C019065,Control,2471.95,11,35,Consumer,West,18.3,0
C019066,Treatment,1721.27,15,54,Consumer,North,11.5,0
C019067,Treatment,1815.16,7,24,SMB,South,18.2,0
C019068,Treatment,3332.15,9,19,Consumer,West,10.2,0
C019069,Treatment,1799.54,9,22,Consumer,East,10.4,1
C019070,Treatment,2098.88,7,3,Consumer,North,10.6,0
C019071,Control,3916.78,5,8,Enterprise,North,9.9,0
C019072,Treatment,1651.83,14,21,Consumer,South,13.8,1
C019073,Treatment,2338.85,6,27,Consumer,East,10.0,0
C019074,Treatment,2233.12,11,17,SMB,South,2.1,0
C019075,Control,1901.46,5,32,SMB,East,17.8,0
C019076,Control,2669.92,6,22,SMB,South,5.0,0
C019077,Control,2907.68,8,24,SMB,East,7.5,0
C019078,Treatment,1892.92,1,22,SMB,East,8.6,0
C019079,Control,3946.77,7,35,Enterprise,West,1.5,0
C019080,Control,1042.56,12,19,Consumer,North,8.1,0
C019081,Treatment,1893.7,10,18,Consumer,North,6.2,0
C019082,Control,691.64,1,18,Consumer,North,10.9,0
C019083,Treatment,2222.24,1,17,SMB,North,13.9,0
C019084,Control,1696.32,3,28,Enterprise,South,2.1,0
C019085,Treatment,2450.28,3,18,Consumer,North,6.1,0
C019086,Control,1363.71,5,20,Consumer,West,7.6,0
C019087,Treatment,1353.37,8,17,Consumer,West,18.3,0
C019088,Treatment,2083.66,8,16,SMB,East,7.3,0
C019089,Control,1245.15,8,7,Consumer,South,0.0,0
C019090,Control,1315.42,6,4,SMB,East,9.3,0
C019091,Treatment,1446.93,1,11,Consumer,South,12.7,0
C019092,Treatment,1053.44,6,28,Consumer,East,4.9,0
C019093,Control,1543.63,5,39,Enterprise,North,4.4,0
C019094,Treatment,1108.72,10,9,Consumer,West,7.5,0
C019095,Control,1153.01,2,9,Consumer,South,10.2,0
C019096,Control,831.29,5,29,Consumer,South,6.7,0
C019097,Control,1623.04,5,7,Consumer,South,14.2,0
C019098,Control,1414.25,4,17,Consumer,South,7.9,0
C019099,Control,1642.81,6,6,Consumer,West,13.7,1
C019100,Control,1674.4,8,39,Consumer,East,5.5,0
C019101,Control,1344.13,10,28,Consumer,West,14.2,0
C019102,Control,2440.78,1,14,Enterprise,West,3.9,0
C019103,Treatment,699.42,12,14,Consumer,East,11.4,1
C019104,Treatment,1807.6,9,27,SMB,West,8.1,1
C019105,Control,3849.72,8,28,Enterprise,West,1.9,1
C019106,Control,4447.76,2,8,SMB,North,11.5,0
C019107,Treatment,1499.27,4,12,SMB,South,11.9,0
C019108,Treatment,1824.2,2,2,Consumer,South,8.1,0
C019109,Treatment,1417.2,8,36,Consumer,East,12.8,1
C019110,Control,2800.12,9,35,SMB,West,13.1,0
C019111,Control,2369.64,5,18,SMB,South,7.8,0
C019112,Control,833.28,6,23,Consumer,West,7.7,1
C019113,Treatment,2337.2,3,12,Enterprise,East,14.5,0
C019114,Control,1599.1,3,9,Consumer,South,5.7,0
C019115,Control,1509.56,4,8,SMB,East,19.9,0
C019116,Control,849.52,3,4,SMB,West,6.5,0
C019117,Treatment,2000.76,4,11,SMB,South,16.4,1
C019118,Control,1331.83,3,9,Consumer,South,6.5,1
C019119,Treatment,2016.13,8,23,SMB,East,4.5,1
C019120,Control,3554.76,10,50,SMB,South,12.6,0
C019121,Control,1475.06,1,14,SMB,North,7.2,0
C019122,Control,1376.97,2,5,Consumer,West,0.0,0
C019123,Treatment,1556.27,6,8,Consumer,South,13.4,0
C019124,Control,1177.24,5,8,SMB,South,11.6,0
C019125,Control,993.54,9,27,SMB,West,1.2,0
C019126,Treatment,2745.05,7,31,Enterprise,East,3.5,0
C019127,Control,1513.04,7,22,Consumer,South,8.5,0
C019128,Control,1114.93,9,6,Consumer,South,7.1,0
C019129,Control,2485.48,4,31,SMB,North,13.9,0
C019130,Treatment,2686.21,4,5,Enterprise,North,11.4,0
C019131,Control,1131.04,4,20,Consumer,West,7.2,0
C019132,Treatment,2948.42,11,27,Consumer,North,4.1,0
C019133,Treatment,2068.5,5,17,Enterprise,North,2.7,0
C019134,Treatment,3096.22,4,17,Consumer,West,13.0,1
C019135,Control,1813.61,1,10,Consumer,West,3.9,0
C019136,Treatment,2249.7,1,7,Enterprise,East,8.0,0
C019137,Treatment,1489.75,8,40,SMB,South,8.8,0
C019138,Treatment,1007.54,8,17,Consumer,South,2.8,0
C019139,Control,2620.29,9,15,Enterprise,West,10.3,0
C019140,Treatment,2047.97,9,38,SMB,East,13.2,0
C019141,Treatment,1640.84,1,4,Enterprise,West,8.8,0
C019142,Treatment,1815.59,3,3,Consumer,South,3.1,0
C019143,Control,2390.42,12,48,SMB,West,12.5,0
C019144,Treatment,955.61,4,16,Consumer,West,5.9,0
C019145,Treatment,1457.24,5,18,Consumer,South,4.9,0
C019146,Treatment,1796.96,4,10,SMB,South,18.7,0
C019147,Treatment,1999.35,8,14,Consumer,North,0.9,0
C019148,Treatment,1280.38,1,5,Consumer,East,3.6,0
C019149,Control,1635.89,2,20,Consumer,South,10.6,0
C019150,Control,2994.06,9,36,Consumer,South,8.3,0
C019151,Control,1130.21,2,15,Enterprise,East,10.0,0
C019152,Treatment,4068.64,10,20,SMB,East,9.9,1
C019153,Control,847.5,6,17,Consumer,South,8.3,0
C019154,Treatment,1233.01,7,31,SMB,West,13.8,0
C019155,Treatment,2206.14,4,11,Enterprise,North,12.8,0
C019156,Treatment,1413.65,9,31,Consumer,South,8.1,0
C019157,Treatment,3925.57,6,11,SMB,East,7.9,0
C019158,Treatment,978.33,13,20,Consumer,East,10.4,0
C019159,Control,1757.42,2,20,Enterprise,East,8.2,0
C019160,Control,1492.71,11,35,Consumer,East,14.9,0
C019161,Treatment,4694.92,17,42,SMB,West,13.3,0
C019162,Treatment,2207.5,5,11,Consumer,West,11.5,0
C019163,Control,1956.79,5,15,SMB,West,15.2,0
C019164,Control,1012.84,8,40,Consumer,West,11.5,1
C019165,Treatment,767.92,4,14,Consumer,South,9.7,0
C019166,Control,1373.79,3,6,Enterprise,East,9.0,0
C019167,Treatment,938.0,14,47,Consumer,South,9.9,0
C019168,Control,871.93,11,29,Consumer,East,16.0,0
C019169,Treatment,1186.87,3,17,Enterprise,North,10.5,0
C019170,Treatment,1844.46,7,10,Consumer,South,3.2,0
C019171,Treatment,812.97,4,9,Consumer,West,6.0,0
C019172,Treatment,1944.31,4,9,Consumer,East,13.5,1
C019173,Control,1738.17,10,27,Consumer,North,5.8,1
C019174,Control,2441.67,8,36,SMB,South,10.1,1
C019175,Treatment,2576.36,3,6,SMB,South,11.7,0
C019176,Control,1113.22,5,12,Consumer,West,9.9,1
C019177,Treatment,1420.86,7,5,Consumer,North,8.5,0
C019178,Control,904.68,1,14,Consumer,East,4.9,0
C019179,Treatment,2760.41,5,14,SMB,East,12.2,1
C019180,Control,2460.26,2,19,Consumer,East,4.4,0
C019181,Treatment,1168.28,6,3,Consumer,South,11.1,0
C019182,Treatment,4458.23,1,15,Enterprise,West,0.0,0
C019183,Control,1463.19,9,22,Consumer,West,5.5,0
C019184,Control,3716.53,4,19,Enterprise,South,9.3,0
C019185,Treatment,1757.53,13,26,Consumer,South,8.5,0
C019186,Treatment,1329.24,3,21,Consumer,East,12.3,0
C019187,Treatment,1201.06,3,3,Consumer,South,0.6,0
C019188,Treatment,4431.52,11,38,Enterprise,South,5.5,0
C019189,Treatment,1188.38,8,34,Consumer,South,4.3,0
C019190,Treatment,2210.09,1,10,SMB,South,13.7,1
C019191,Treatment,3010.81,6,15,SMB,West,5.0,1
C019192,Treatment,877.92,1,8,Consumer,West,8.1,0
C019193,Control,1978.45,7,23,Consumer,East,9.8,1
C019194,Treatment,4677.51,7,24,Enterprise,North,6.4,0
C019195,Treatment,1335.98,7,33,Consumer,South,11.3,0
C019196,Control,1732.9,1,15,SMB,North,6.3,0
C019197,Control,1404.78,1,20,SMB,East,0.9,0
C019198,Treatment,1863.25,1,8,SMB,East,4.6,0
C019199,Treatment,1057.25,6,27,Consumer,West,0.7,1
C019200,Control,3593.69,10,37,SMB,South,9.6,0
C019201,Treatment,2311.1,8,30,Enterprise,North,8.4,0
C019202,Treatment,1506.36,6,42,SMB,East,7.7,0
C019203,Control,3174.32,9,15,Enterprise,South,11.3,1
C019204,Treatment,884.65,6,6,Consumer,North,11.6,0
C019205,Control,1780.87,1,2,SMB,South,4.5,0
C019206,Treatment,2516.98,7,13,Consumer,South,10.4,0
C019207,Control,2115.43,2,15,Consumer,North,4.2,0
C019208,Treatment,3851.86,6,27,SMB,South,1.7,0
C019209,Control,1184.42,1,14,Consumer,West,14.3,1
C019210,Treatment,2269.58,1,8,Enterprise,West,8.4,0
C019211,Treatment,2849.17,5,24,SMB,South,11.2,0
C019212,Control,1475.29,8,21,Consumer,South,3.5,0
C019213,Treatment,3667.59,10,31,Enterprise,West,10.6,0
C019214,Control,962.61,5,37,Consumer,West,7.9,0
C019215,Treatment,2269.66,6,35,SMB,West,8.7,0
C019216,Treatment,2735.47,5,21,Consumer,South,16.3,0
C019217,Treatment,1328.63,9,17,Consumer,West,0.5,0
C019218,Treatment,1239.36,5,4,Consumer,East,11.5,0
C019219,Treatment,5602.45,8,26,SMB,North,14.2,0
C019220,Control,1694.14,9,30,SMB,North,11.2,1
C019221,Control,2064.77,3,8,Enterprise,West,13.7,0
C019222,Control,985.21,3,4,Enterprise,West,5.4,0
C019223,Control,1788.21,2,13,Consumer,South,8.9,0
C019224,Treatment,2209.59,7,37,Consumer,East,12.8,0
C019225,Control,2019.29,2,16,Consumer,South,6.3,1
C019226,Treatment,4539.79,6,5,Enterprise,East,2.4,1
C019227,Control,1997.37,11,22,Consumer,South,19.6,1
C019228,Control,1859.07,3,9,SMB,South,12.0,0
C019229,Treatment,4711.15,14,39,Enterprise,South,12.4,0
C019230,Control,1176.67,5,8,Consumer,South,9.1,0
C019231,Treatment,1900.45,5,17,Consumer,West,11.7,1
C019232,Treatment,4543.18,1,8,Consumer,West,6.8,0
C019233,Treatment,5186.43,13,23,SMB,North,9.5,0
C019234,Treatment,3278.3,8,17,Consumer,South,9.8,0
C019235,Treatment,2295.59,8,35,Consumer,South,10.8,0
C019236,Control,1170.4,8,30,Consumer,North,7.2,0
C019237,Treatment,2432.33,9,15,Enterprise,South,7.7,1
C019238,Control,6887.57,4,15,Enterprise,South,12.0,0
C019239,Control,1352.06,1,17,Consumer,North,10.5,0
C019240,Treatment,2561.6,10,22,Consumer,West,13.0,0
C019241,Treatment,1634.12,14,72,Consumer,West,3.7,0
C019242,Treatment,2054.29,6,28,Consumer,North,11.9,0
C019243,Treatment,3230.49,1,16,Enterprise,East,4.7,0
C019244,Treatment,1093.41,7,5,Consumer,South,15.5,0
C019245,Treatment,737.25,5,4,Consumer,East,9.3,1
C019246,Control,1394.34,1,4,SMB,South,8.8,0
C019247,Control,4468.25,12,36,Enterprise,North,9.9,1
C019248,Treatment,2861.28,6,12,Consumer,South,10.7,0
C019249,Treatment,1825.92,13,39,SMB,West,13.2,0
C019250,Control,1610.3,3,14,Enterprise,East,14.5,0
C019251,Control,863.66,1,11,Consumer,East,1.3,0
C019252,Control,3468.31,5,28,SMB,West,8.0,1
C019253,Treatment,1020.31,1,3,Consumer,West,6.9,0
C019254,Control,1329.65,14,48,SMB,West,5.9,0
C019255,Control,1244.91,1,8,Consumer,North,3.3,0
C019256,Control,1090.69,4,17,Consumer,North,9.2,0
C019257,Control,2475.27,1,13,Consumer,West,3.4,0
C019258,Treatment,2299.6,5,29,Consumer,West,13.3,0
C019259,Treatment,1812.9,3,13,Consumer,South,5.7,0
C019260,Control,3111.67,11,39,Consumer,West,10.8,0
C019261,Treatment,2484.81,9,35,SMB,East,5.5,0
C019262,Treatment,1525.43,7,26,Consumer,North,5.3,0
C019263,Treatment,1271.79,2,7,SMB,West,7.2,1
C019264,Control,1065.19,6,3,Consumer,West,4.7,1
C019265,Control,1156.67,8,22,SMB,South,13.9,0
C019266,Treatment,2715.4,5,26,Consumer,East,10.4,0
C019267,Treatment,1262.0,1,18,Consumer,South,12.4,0
C019268,Control,724.13,6,18,Consumer,East,7.5,0
C019269,Treatment,4318.06,11,45,SMB,South,13.8,0
C019270,Control,1342.84,1,7,Consumer,South,11.5,0
C019271,Control,860.17,3,20,SMB,East,5.1,0
C019272,Control,915.75,9,29,Consumer,North,9.6,0
C019273,Treatment,2077.5,18,49,Enterprise,North,12.4,1
C019274,Control,708.98,8,10,Consumer,North,6.9,0
C019275,Control,1159.48,3,19,Consumer,East,12.2,0
C019276,Control,3020.8,5,15,SMB,South,2.5,0
C019277,Control,1796.41,7,23,Consumer,South,8.4,1
C019278,Control,827.75,9,30,Consumer,South,7.2,0
C019279,Treatment,1636.34,11,23,SMB,North,15.5,0
C019280,Treatment,2235.5,3,11,SMB,West,4.9,1
C019281,Control,1258.31,3,19,Consumer,East,9.4,0
C019282,Control,1602.52,6,19,Consumer,East,15.3,0
C019283,Treatment,1450.79,1,6,Consumer,North,10.2,0
C019284,Control,1346.59,16,72,Consumer,East,5.2,0
C019285,Control,1174.11,2,13,SMB,South,12.4,0
C019286,Treatment,1490.68,9,29,Consumer,West,17.4,0
C019287,Treatment,1341.02,6,3,SMB,North,9.4,0
C019288,Control,1830.11,1,14,SMB,East,16.4,0
C019289,Control,1979.2,1,8,Consumer,West,11.6,1
C019290,Control,2026.17,1,12,Consumer,West,17.9,1
C019291,Control,733.32,2,7,Consumer,West,11.6,0
C019292,Treatment,1318.39,9,26,Consumer,North,18.7,0
C019293,Treatment,974.04,1,9,Consumer,South,7.3,0
C019294,Control,2202.65,7,25,Consumer,South,9.9,0
C019295,Control,2991.42,9,11,Enterprise,South,4.7,1
C019296,Control,2949.44,1,11,SMB,East,12.6,0
C019297,Control,1148.22,4,24,Consumer,East,10.1,0
C019298,Treatment,1114.48,1,7,Consumer,West,12.2,0
C019299,Control,1579.98,10,19,SMB,West,11.6,0
C019300,Treatment,1873.88,4,10,Consumer,South,11.3,0
C019301,Treatment,1779.49,8,20,Consumer,West,13.0,0
C019302,Treatment,1390.35,6,34,SMB,West,13.5,0
C019303,Treatment,1018.37,10,31,SMB,East,11.0,0
C019304,Treatment,1356.76,3,7,Consumer,South,10.4,0
C019305,Treatment,1094.11,7,2,SMB,North,5.5,0
